word,mean_shap,abs_mean_shap,count,category,sentiment_type
簿,0.0009985038954515,0.0107117925726925,7.0,その他,ポジティブ
効率,0.0009912910198484,0.0035576797959038,6.0,その他,ポジティブ
自主,0.0009413231821218,0.0144715272760246,28.0,その他,ポジティブ
決め,0.0008835296341983,0.0033916948544044,7.0,その他,ポジティブ
持た,0.0008716467546036,0.0046870597911038,5.0,その他,ポジティブ
書,0.0008217609076739,0.007869816824727,48.0,その他,ポジティブ
採点,0.0008160688481439,0.0053399553293274,5.0,その他,ポジティブ
のみ,0.0008082204000867,0.004499983807506,8.0,その他,ポジティブ
複数,0.0007896839793829,0.0045599034834594,5.0,その他,ポジティブ
厳しい,0.0007406218689882,0.005043872156182,8.0,その他,ポジティブ
パソコン,0.0007364087061432,0.0153786036629753,45.0,その他,ポジティブ
後期,0.0007275566607632,0.0100053828284176,39.0,その他,ポジティブ
取り,0.0007253338383937,0.0051815024795533,28.0,その他,ポジティブ
A,0.0007104602842244,0.001737869394876,10.0,その他,ポジティブ
感想,0.0006893754138621,0.0082430317195612,16.0,その他,ポジティブ
づらい,0.0006843656473475,0.006049879326284,5.0,その他,ポジティブ
違う,0.0006639801204073,0.0134707056692301,18.0,その他,ポジティブ
週間,0.0006373173579364,0.0035069710490503,15.0,その他,ポジティブ
出る,0.0006266216700764,0.0047229147120246,25.0,その他,ポジティブ
リス,0.0006196169127915,0.0126391769490077,21.0,その他,ポジティブ
立て,0.0006091687107491,0.0042530453029752,15.0,その他,ポジティブ
ム,0.0005917097658359,0.0047450951058683,8.0,その他,ポジティブ
間違っ,0.0005863809725876,0.0144837483952263,6.0,その他,ポジティブ
もし,0.0005634252452086,0.0061897953933015,11.0,その他,ポジティブ
引き続き,0.0005377388463622,0.0040617586849456,5.0,その他,ポジティブ
こ,0.0004997474400928,0.0043801452084153,6.0,その他,ポジティブ
不安,0.0004871764836261,0.0104273157657095,22.0,その他,ポジティブ
出,0.0004809440570079,0.0025826571728296,8.0,その他,ポジティブ
ほど,0.0004763760161666,0.0125556665214066,15.0,その他,ポジティブ
受験,0.0004642705243895,0.0066488569442299,5.0,その他,ポジティブ
15,0.0004636104339459,0.003235141360057,9.0,その他,ポジティブ
スピード,0.0004609675052051,0.0079522075238029,11.0,その他,ポジティブ
C,0.0004219594252381,0.003648226714403,12.0,その他,ポジティブ
見直し,0.0004213085441838,0.006626489014934,12.0,改善要求,ポジティブ
必ず,0.0004207795622489,0.0049597468505997,69.0,その他,ポジティブ
みんな,0.0004199999150999,0.0069973609127531,16.0,その他,ポジティブ
出席,0.0004184273283702,0.0062750311248563,74.0,その他,ポジティブ
覚え,0.0004083760508325,0.0103605437589028,40.0,その他,ポジティブ
うる,0.0004038152685096,0.0036058423233043,5.0,その他,ポジティブ
少し,0.0003594445376702,0.008303703539126,155.0,その他,ポジティブ
出し,0.0003119903185462,0.0050524063934182,41.0,その他,ポジティブ
a,0.0003034872141154,0.0024701458540232,9.0,その他,ポジティブ
事柄,0.0002876452033108,0.0028015013355928,7.0,その他,ポジティブ
短,0.0002626948740739,0.0038108974016921,6.0,その他,ポジティブ
次回,0.0002453243298077,0.0087382931673346,5.0,その他,ポジティブ
IT,0.0002280902093236,0.0010574162470423,6.0,その他,ポジティブ
終わっ,0.0002214517311505,0.0011837691930048,9.0,その他,ポジティブ
登録,0.000217631457036,0.0053733285937639,7.0,その他,ポジティブ
でる,0.0002085830376017,0.0016422719767433,5.0,その他,ポジティブ
出さ,0.0001648783156269,0.0081177321935683,20.0,その他,ポジティブ
こう,0.0001596012094754,0.0070863004599463,8.0,その他,ポジティブ
地,0.0001574383632032,0.0069416458145497,8.0,その他,ポジティブ
徐々,8.131934951774236e-05,0.00637779393409,15.0,その他,ポジティブ
ぐらい,8.097531826933846e-05,0.0038781762814323,6.0,その他,ポジティブ
プリント,7.101924039334922e-05,0.0125813126580229,122.0,その他,ポジティブ
I,6.836167634809697e-05,0.0026458661071197,30.0,その他,ポジティブ
二,5.8835857479217725e-05,0.0049528938281062,7.0,その他,ポジティブ
ん,2.7268824448419914e-05,0.0069997971520432,137.0,その他,ポジティブ
コロナ,2.6963193217340293e-05,0.0118592026582478,20.0,その他,ポジティブ
つながる,1.0957914734413544e-05,0.0316397828481664,5.0,その他,ポジティブ
期,-2.1821688439324103e-05,0.0059512812122124,26.0,その他,ネガティブ
対処,-6.671947820342168e-05,0.0045911642821773,5.0,その他,ネガティブ
ほぼ,-7.157816964370961e-05,0.0049714455797749,6.0,その他,ネガティブ
不,-7.884073968619734e-05,0.0036922049989098,13.0,その他,ネガティブ
っ,-0.0001107879390473,0.0028129115788033,5.0,その他,ネガティブ
配,-0.0001222859011704,0.006993677742912,16.0,その他,ネガティブ
どこ,-0.0001651363581341,0.0024297151122144,11.0,その他,ネガティブ
後,-0.0001667259285066,0.0058687923140391,91.0,その他,ネガティブ
定期,-0.0001781157964918,0.0064738567343738,6.0,その他,ネガティブ
L,-0.0001944940278159,0.0009252057538447,5.0,その他,ネガティブ
構え,-0.0001955813990207,0.0063694903830764,5.0,その他,ネガティブ
あまり,-0.0002155585034289,0.0107737999442873,64.0,その他,ネガティブ
AI,-0.0002175234616152,0.0020176698258728,5.0,その他,ネガティブ
きちんと,-0.0002486426864643,0.0100846689134386,88.0,その他,ネガティブ
すぐ,-0.000273107787707,0.0037976272932941,21.0,その他,ネガティブ
回,-0.0002759788892575,0.0062060049779095,72.0,その他,ネガティブ
形態,-0.0002845591283524,0.0024297052916638,6.0,その他,ネガティブ
末,-0.0002878388626032,0.0051474874880191,24.0,その他,ネガティブ
それぞれ,-0.0002919849847041,0.005039410709287,11.0,その他,ネガティブ
[,-0.0003142617179495,0.0003142617179495,5.0,その他,ネガティブ
だり,-0.000334473260677,0.0052863100259099,9.0,その他,ネガティブ
],-0.0003524829078361,0.0003524829078361,5.0,その他,ネガティブ
限,-0.0003871682526344,0.0072395231915407,15.0,その他,ネガティブ
おけ,-0.0004466260357605,0.0061781962504028,29.0,その他,ネガティブ
オ,-0.0004533544630183,0.0051556787983091,9.0,その他,ネガティブ
重点,-0.0004795071552635,0.0004795071552635,5.0,その他,ネガティブ
うち,-0.0005081791441625,0.006198018064938,23.0,その他,ネガティブ
異,-0.0005292404469704,0.0161301500835785,9.0,その他,ネガティブ
隣,-0.000531975460035,0.0092452862523454,7.0,その他,ネガティブ
難しく,-0.0005743262840783,0.0123442013610731,39.0,難しさ・複雑さ,ネガティブ
ita,-0.0005782983068153,0.0027131001024827,6.0,その他,ネガティブ
繰り返し,-0.0005852067945404,0.0049312532503342,12.0,退屈・単調,ネガティブ
ば,-0.0006148499481805,0.0139493743936632,317.0,その他,ネガティブ
c,-0.0006403410601169,0.0012727207797052,5.0,その他,ネガティブ
こ,-0.0007382093129365,0.0148832253100351,16.0,その他,ネガティブ
CS,-0.0007718170447333,0.0022307746425212,5.0,その他,ネガティブ
学科,-0.0007977174983269,0.0097859589173326,11.0,学習効果,ネガティブ
e,-0.0007996002921952,0.0028845205401845,6.0,その他,ネガティブ
行え,-0.000827856296155,0.0159480890358736,8.0,その他,ネガティブ
メ,-0.0008362420761474,0.0060465564711132,34.0,その他,ネガティブ
間,-0.0008429370313303,0.0109244773193907,27.0,その他,ネガティブ
追い,-0.0008650261994651,0.0031184939840776,7.0,その他,ネガティブ
時間,-0.0008669864274801,0.009203842348094,180.0,その他,ネガティブ
慣れ,-0.0008672646361632,0.0078913302165161,30.0,その他,ネガティブ
web,-0.000878593594508,0.004147621662825,6.0,その他,ネガティブ
難しい,-0.0008942270564604,0.0119212008230497,143.0,難しさ・複雑さ,ネガティブ
埋,-0.0008985224652859,0.0071799538920457,10.0,その他,ネガティブ
物,-0.0009039816312516,0.0062853759107903,7.0,その他,ネガティブ
P,-0.0009235334757682,0.0016511357730753,7.0,その他,ネガティブ
ため,-0.0009860633973798,0.0108184049192955,235.0,その他,ネガティブ
II,-0.0010042403077486,0.0023637277015807,15.0,その他,ネガティブ
頃,-0.0010520247148826,0.0113128845746809,19.0,その他,ネガティブ
毎回,-0.0011232436893298,0.0097328974853473,253.0,その他,ネガティブ
どんどん,-0.0011275054542358,0.0099151953712899,11.0,その他,ネガティブ
ぶ,-0.0011435348860686,0.0048488361249577,7.0,その他,ネガティブ
Java,-0.001149844828361,0.0022772933680962,8.0,その他,ネガティブ
週,-0.0011586631561755,0.0069260088866281,11.0,その他,ネガティブ
b,-0.0011986590461068,0.0011986590461068,5.0,その他,ネガティブ
班,-0.0012076490522843,0.0076011541830127,27.0,その他,ネガティブ
エイ,-0.00122861918353,0.00122861918353,5.0,その他,ネガティブ
細かい,-0.0012312474805185,0.0057372727801521,8.0,その他,ネガティブ
全体,-0.0012524767493778,0.0088799554077377,10.0,その他,ネガティブ
複雑,-0.0012799091384535,0.0049710745668322,12.0,難しさ・複雑さ,ネガティブ
あと,-0.0012938218545824,0.0044047183866958,15.0,その他,ネガティブ
PC,-0.0012974988079804,0.0012974988079804,5.0,その他,ネガティブ
なん,-0.0013226467974431,0.0060007143466775,21.0,その他,ネガティブ
実習,-0.0013333723784146,0.0070190615212292,9.0,その他,ネガティブ
AIM,-0.0013398794660659,0.0033440547365514,16.0,その他,ネガティブ
チェック,-0.0013482156203033,0.0073531119283492,7.0,その他,ネガティブ
出す,-0.0013746343461712,0.0062248431062875,36.0,その他,ネガティブ
G,-0.0013769526543641,0.0039020645796241,18.0,その他,ネガティブ
やろ,-0.0013995236125386,0.0026874615820511,6.0,その他,ネガティブ
コ,-0.0014101420968821,0.0041211712114136,12.0,その他,ネガティブ
範囲,-0.0014433434132455,0.0101134709333968,22.0,その他,ネガティブ
にくい,-0.0014525550530682,0.0073749774093509,12.0,その他,ネガティブ
検討,-0.001457497717171,0.0024292191613595,11.0,その他,ネガティブ
復,-0.0014627767917723,0.009615162875112,493.0,その他,ネガティブ
フィット,-0.0014764126990485,0.0113232441817672,8.0,その他,ネガティブ
P,-0.0014876850017268,0.0023925152966209,5.0,その他,ネガティブ
こま,-0.0015057955090014,0.0066490309252306,15.0,その他,ネガティブ
すみ,-0.0015449207894562,0.0027689294285664,5.0,その他,ネガティブ
毎,-0.0015748034488168,0.0050637000552412,39.0,その他,ネガティブ
オン,-0.0015913800586626,0.0078424315758612,60.0,その他,ネガティブ
線,-0.0015933433700954,0.0074302162376688,12.0,その他,ネガティブ
可,-0.0015980202145968,0.0032352476210117,6.0,その他,ネガティブ
行か,-0.0016021881034248,0.0031704505119705,10.0,その他,ネガティブ
り,-0.0016236897232981,0.0052228236478792,6.0,その他,ネガティブ
なけれ,-0.0016250269979653,0.0085865353167335,32.0,その他,ネガティブ
あ,-0.0016517657234211,0.0037256936560884,14.0,その他,ネガティブ
AI,-0.0016634790750686,0.0016634790750686,5.0,その他,ネガティブ
口頭,-0.0017586998049712,0.0038319253605247,6.0,その他,ネガティブ
III,-0.0017603776193337,0.0038584621239084,8.0,その他,ネガティブ
所,-0.0017614272090468,0.0064390920808108,16.0,その他,ネガティブ
事前,-0.0017649947227901,0.0115214067974839,32.0,その他,ネガティブ
_,-0.00178053078295,0.00178053078295,5.0,その他,ネガティブ
GI,-0.0018016823292286,0.0049115967624609,11.0,その他,ネガティブ
たら,-0.0018033385595404,0.0095352632031376,97.0,その他,ネガティブ
修,-0.0018392232587858,0.0082487056780438,9.0,その他,ネガティブ
ほとんど,-0.0018529663611753,0.0065769599733481,18.0,その他,ネガティブ
一方,-0.0018665347629373,0.0062281490033355,10.0,その他,ネガティブ
ない,-0.0018865603151806,0.0124400049474936,685.0,その他,ネガティブ
ツ,-0.0018894940588296,0.0048571316527779,24.0,その他,ネガティブ
よう,-0.001908293776348,0.0069948027700709,11.0,その他,ネガティブ
大変,-0.0020074606597961,0.0145407249885035,93.0,難しさ・複雑さ,ネガティブ
CA,-0.0020447698360256,0.0056967899730481,5.0,その他,ネガティブ
じ,-0.0020501034179081,0.0028412343085316,5.0,その他,ネガティブ
持ち込み,-0.0021107883878223,0.0052736482225723,12.0,その他,ネガティブ
覚悟,-0.0021300224209837,0.0027830494423098,5.0,その他,ネガティブ
早く,-0.0021525689910905,0.0053447447892668,17.0,その他,ネガティブ
試験,-0.0021613679891493,0.0059252762296299,48.0,その他,ネガティブ
じ,-0.002169460132427,0.0149988222998217,5.0,その他,ネガティブ
じゃ,-0.002208206872226,0.0024859003019197,10.0,その他,ネガティブ
前回,-0.0022592675444303,0.009444042249801,9.0,その他,ネガティブ
テキスト,-0.0022596134037133,0.0085265651243427,21.0,その他,ネガティブ
単,-0.0022675206142594,0.0073244998828158,5.0,その他,ネガティブ
設定,-0.0023309888056246,0.0052981986620579,5.0,その他,ネガティブ
ろう,-0.0023571426536111,0.0046049709091625,12.0,その他,ネガティブ
F,-0.0023952031585678,0.0034048189876891,13.0,その他,ネガティブ
がけ,-0.0023984617637424,0.0046676966492826,12.0,その他,ネガティブ
う,-0.0024386072951476,0.0060403436655942,472.0,その他,ネガティブ
E,-0.0024474941116926,0.0024474941116926,10.0,その他,ネガティブ
終わら,-0.0024491170812009,0.0026259250240479,23.0,その他,ネガティブ
しっかり,-0.0024600931289879,0.0088083819557921,804.0,その他,ネガティブ
Fi,-0.0024693317725905,0.0024693317725905,5.0,その他,ネガティブ
全く,-0.0024800329976523,0.0056200064831907,19.0,その他,ネガティブ
づ,-0.0024978752286794,0.004369306237398,6.0,その他,ネガティブ
レポート,-0.0025053013535796,0.0099499018808819,267.0,その他,ネガティブ
余,-0.0025343778630485,0.0068341809848789,5.0,その他,ネガティブ
遅れる,-0.0025645914876804,0.0050277441081561,5.0,その他,ネガティブ
つ,-0.0025712224074334,0.0065735600757242,7.0,その他,ネガティブ
しかし,-0.0025943436081572,0.0114814648069556,30.0,その他,ネガティブ
タイ,-0.0027332590245047,0.0027332590245047,6.0,その他,ネガティブ
よろ,-0.0027518948589675,0.008106500132406,9.0,その他,ネガティブ
T,-0.0027556284191268,0.0028022636337366,22.0,その他,ネガティブ
ただ,-0.0027613914135887,0.0070794295954522,33.0,その他,ネガティブ
抵抗,-0.0027716778860243,0.0073976560635249,6.0,その他,ネガティブ
FI,-0.0027857269242748,0.0028303345208581,23.0,その他,ネガティブ
度,-0.0028007141517823,0.0072615508562478,78.0,その他,ネガティブ
くらい,-0.0028040973916028,0.0056151217565742,14.0,その他,ネガティブ
ばっ,-0.0028343523494817,0.0028343523494817,7.0,その他,ネガティブ
計画,-0.0029077126205865,0.0065310700328853,35.0,その他,ネガティブ
前日,-0.0029398942586773,0.0054822328064065,6.0,その他,ネガティブ
かかる,-0.0029603685709844,0.0055801382716708,10.0,その他,ネガティブ
コ,-0.0029795241198488,0.0058395895588097,11.0,その他,ネガティブ
体調,-0.002983934541672,0.008013058161437,11.0,その他,ネガティブ
させ,-0.0030032549511815,0.0127400448630699,6.0,その他,ネガティブ
締,-0.003078170871413,0.003078170871413,5.0,その他,ネガティブ
無く,-0.0031194458442769,0.0085992454454147,12.0,その他,ネガティブ
って,-0.0031278834656924,0.0067398208398766,7.0,その他,ネガティブ
曖昧,-0.0031718861216428,0.003244160631734,5.0,理解困難,ネガティブ
引い,-0.0032166262586542,0.0032166262586542,5.0,その他,ネガティブ
状態,-0.0032392260590212,0.0099512166169814,9.0,その他,ネガティブ
中間,-0.0032510807432117,0.011359165745489,24.0,その他,ネガティブ
予定,-0.0032887559341162,0.0049874617735235,9.0,その他,ネガティブ
くる,-0.0033089405904637,0.0055967470843868,34.0,その他,ネガティブ
Web,-0.0033121206723443,0.0051718999542936,5.0,その他,ネガティブ
Ex,-0.0033158709350768,0.0067826705328137,16.0,その他,ネガティブ
印刷,-0.0033759113794076,0.0063457421711063,6.0,その他,ネガティブ
紙,-0.0034062945748398,0.0051158907802649,6.0,その他,ネガティブ
就,-0.0034085355711997,0.0098639113388748,9.0,その他,ネガティブ
もっと,-0.0034398433604346,0.0137714002412261,37.0,その他,ネガティブ
数,-0.0034796816100735,0.0099672537196696,36.0,その他,ネガティブ
なるべく,-0.0035030681852783,0.0047830503859604,14.0,その他,ネガティブ
細かく,-0.0035063233307255,0.0105831385225201,16.0,その他,ネガティブ
やら,-0.0035159013916198,0.0052262246803365,10.0,その他,ネガティブ
直接,-0.0035257997574081,0.0057821244249499,7.0,その他,ネガティブ
年次,-0.003535429514893,0.0153968284813176,9.0,その他,ネガティブ
意図,-0.0035472305062285,0.0142791222904634,5.0,その他,ネガティブ
ふ,-0.0035716463098651,0.0128066469056648,5.0,その他,ネガティブ
小,-0.0035778554360264,0.0087521687852227,172.0,その他,ネガティブ
なかなか,-0.0035925037645938,0.0094671670667594,8.0,その他,ネガティブ
手書き,-0.0036127036196962,0.0036722243057415,5.0,その他,ネガティブ
とる,-0.0036411918371578,0.0088436163587296,42.0,その他,ネガティブ
うまく,-0.0036468522047167,0.0104123338342712,10.0,その他,ネガティブ
集中,-0.0036762368560588,0.0094666553687323,34.0,その他,ネガティブ
SD,-0.0036817843475358,0.0044483442462579,21.0,その他,ネガティブ
き,-0.0036824172833032,0.0201180967689334,80.0,その他,ネガティブ
-,-0.0037082333882094,0.0045414673766308,27.0,その他,ネガティブ
難,-0.0037240078350105,0.0062109431589671,14.0,難しさ・複雑さ,ネガティブ
問,-0.0037697986803674,0.0048518850090813,9.0,その他,ネガティブ
しまっ,-0.0038281907788008,0.0126166418843819,12.0,その他,ネガティブ
im,-0.0038325661516864,0.0045605238928521,17.0,その他,ネガティブ
回数,-0.0038543852076803,0.0116742474785747,12.0,その他,ネガティブ
分,-0.0038591635129233,0.0055788055252006,24.0,その他,ネガティブ
む,-0.0038662192494518,0.007481334445843,11.0,その他,ネガティブ
足り,-0.0039302086293131,0.0091038768645564,10.0,その他,ネガティブ
ど,-0.0039393685139137,0.0081308173685101,28.0,その他,ネガティブ
要,-0.0039655499319699,0.0096151680855572,11.0,その他,ネガティブ
プレ,-0.0039800344047762,0.0048069897229652,8.0,その他,ネガティブ
注意,-0.0039896913987257,0.0050517265300521,19.0,その他,ネガティブ
TO,-0.0040190814247756,0.0049327124289018,10.0,その他,ネガティブ
レジ,-0.0041299521517794,0.0108021680721867,25.0,その他,ネガティブ
M,-0.004198577144416,0.004198577144416,7.0,その他,ネガティブ
宿,-0.004319172682947,0.0076535235288743,22.0,その他,ネガティブ
コミ,-0.0043225507980658,0.0043944171252386,5.0,その他,ネガティブ
?,-0.0043508713275443,0.004702716437905,13.0,その他,ネガティブ
せ,-0.0043641482473738,0.012338694680885,79.0,その他,ネガティブ
こなす,-0.0043964890183786,0.0217223041571771,7.0,その他,ネガティブ
分け,-0.0044004478396031,0.0063180671425884,10.0,その他,ネガティブ
み,-0.0044799398135081,0.0141545899042385,10.0,その他,ネガティブ
同じ,-0.004552116074564,0.0067518173442901,25.0,退屈・単調,ネガティブ
水,-0.0045847506960853,0.0096113420207984,5.0,その他,ネガティブ
個別,-0.0046026237707429,0.0046026237707429,5.0,その他,ネガティブ
テスト,-0.004629462150961,0.0107390611305954,415.0,その他,ネガティブ
IC,-0.0046930696839985,0.0047991376938195,10.0,その他,ネガティブ
構,-0.0047381875159441,0.0076155572043551,11.0,その他,ネガティブ
用,-0.0047462503451242,0.0047462503451242,5.0,その他,ネガティブ
ギリ,-0.0047714114771224,0.0047714114771224,6.0,その他,ネガティブ
はず,-0.0048490337223274,0.0113780795971461,8.0,その他,ネガティブ
緊張,-0.0049684771120902,0.0121181371745619,9.0,その他,ネガティブ
申し,-0.0049889612011888,0.0071009876264447,5.0,その他,ネガティブ
しまう,-0.0050094058006453,0.0086171640401785,14.0,その他,ネガティブ
半年,-0.0050101667356175,0.0110926025513362,17.0,その他,ネガティブ
すぎる,-0.0052171729291633,0.0075455648552936,15.0,その他,ネガティブ
大事,-0.0052196965013399,0.0091256321679,133.0,難しさ・複雑さ,ネガティブ
かなり,-0.0053150282231688,0.0127233969800247,36.0,その他,ネガティブ
ゆっくり,-0.0053222233177918,0.006121643387148,15.0,その他,ネガティブ
ピング,-0.0054043110417296,0.0054043110417296,6.0,その他,ネガティブ
然,-0.0054346434782408,0.0073803842231947,7.0,その他,ネガティブ
まとめる,-0.0054691553327756,0.0142312014763774,16.0,その他,ネガティブ
寝,-0.0055446067781304,0.0080095758142609,6.0,その他,ネガティブ
とく,-0.0055470566350979,0.0074474725147915,9.0,その他,ネガティブ
提出,-0.0056154427812306,0.0090881834676917,169.0,その他,ネガティブ
記述,-0.0056201872871497,0.0092446721650958,8.0,その他,ネガティブ
単位,-0.0056873893845362,0.0144850315517067,52.0,その他,ネガティブ
書き込み,-0.0057357220837729,0.0103186487584025,10.0,その他,ネガティブ
おき,-0.0057710245762511,0.0064027356727539,30.0,その他,ネガティブ
ちゃんと,-0.0060321715227067,0.0079162821254336,64.0,その他,ネガティブ
余裕,-0.0060932099000627,0.0111295721744374,23.0,その他,ネガティブ
休,-0.0061708671836223,0.0072424309870284,18.0,その他,ネガティブ
なお,-0.0062278942790466,0.0119231260130878,10.0,その他,ネガティブ
点数,-0.006243975637309,0.0089687690843631,30.0,その他,ネガティブ
調べる,-0.0062557657643188,0.0141708527171974,14.0,その他,ネガティブ
いつ,-0.0063070840927693,0.0095715066612328,13.0,その他,ネガティブ
毎日,-0.0064347997567892,0.0092503561609191,16.0,その他,ネガティブ
ギリ,-0.0064465092994699,0.0064465092994699,6.0,その他,ネガティブ
ごと,-0.0064992855815516,0.0077329948675255,17.0,その他,ネガティブ
残念,-0.0065096462455356,0.0069776484162924,7.0,その他,ネガティブ
全部,-0.0065198303587865,0.0112098840885548,8.0,その他,ネガティブ
別,-0.0066069746432913,0.0144411119235398,9.0,その他,ネガティブ
込む,-0.0066721764746944,0.0131752355086973,6.0,その他,ネガティブ
期日,-0.0067003471856877,0.0067003471856877,5.0,その他,ネガティブ
面接,-0.0067792696616379,0.0143789745372487,5.0,その他,ネガティブ
やめ,-0.0068900244114046,0.0068900244114046,5.0,その他,ネガティブ
いか,-0.0069088662010723,0.0076482592201097,16.0,その他,ネガティブ
やや,-0.0069365711994554,0.0079462391141205,7.0,その他,ネガティブ
教科,-0.00694955031721,0.0111468689365354,125.0,その他,ネガティブ
雑,-0.0071165416302392,0.0090230888913188,13.0,その他,ネガティブ
頭,-0.0071232508141375,0.0100942015579428,22.0,その他,ネガティブ
難易,-0.007200696662346,0.0121997070958497,19.0,難しさ・複雑さ,ネガティブ
づく,-0.007461736119391,0.0076079558978866,6.0,その他,ネガティブ
ペース,-0.0077325064658258,0.0149907974666088,10.0,その他,ネガティブ
記入,-0.0078829898072384,0.0078829898072384,21.0,その他,ネガティブ
板,-0.0080000649064784,0.01216926922837,48.0,その他,ネガティブ
つい,-0.0080438620278679,0.0086296264284707,6.0,その他,ネガティブ
混乱,-0.0081027194764828,0.0091206948209219,6.0,理解困難,ネガティブ
入力,-0.0081241583344886,0.0084343732552149,17.0,その他,ネガティブ
たく,-0.0081568470293933,0.0086681194420405,6.0,その他,ネガティブ
終わる,-0.0083091660693753,0.0083091660693753,5.0,時間・期限,ネガティブ
予,-0.0083387493251219,0.0114450349076026,213.0,その他,ネガティブ
期限,-0.0083950573630693,0.0087429168523837,36.0,時間・期限,ネガティブ
他人,-0.0084223120538808,0.0117141827079952,6.0,その他,ネガティブ
いろいろ,-0.0084416035381954,0.0164268144345615,25.0,その他,ネガティブ
なし,-0.0084632577764833,0.0140418062353009,5.0,その他,ネガティブ
普通,-0.0084806313417985,0.0090930082940857,16.0,不満足,ネガティブ
多い,-0.0085781794598064,0.0107858616520126,68.0,負担・圧迫,ネガティブ
まず,-0.0087292934723043,0.0099078502797674,13.0,不満足,ネガティブ
とにかく,-0.0092448529467219,0.0112230583313662,11.0,その他,ネガティブ
メモ,-0.0094987838261267,0.0106856303252857,76.0,その他,ネガティブ
下さい,-0.0095548516841223,0.0102828206423321,32.0,改善要求,ネガティブ
返し,-0.009588711521688,0.0108669740721649,5.0,その他,ネガティブ
欠席,-0.009605794406525,0.009605794406525,8.0,その他ネガティブ,ネガティブ
クション,-0.0099409795792389,0.0132772744826589,7.0,その他,ネガティブ
途中,-0.0099541102235062,0.0146313115947123,11.0,時間・期限,ネガティブ
未,-0.0101822122816711,0.0137930765047885,5.0,その他,ネガティブ
怠,-0.0102152517226516,0.0151362392108628,7.0,その他ネガティブ,ネガティブ
あらかじめ,-0.0104429561385732,0.0104429561385732,9.0,その他,ネガティブ
シート,-0.0105933565553806,0.0154507889806568,11.0,その他ネガティブ,ネガティブ
明確,-0.0106172796063219,0.0145883085083369,8.0,わかりやすさ,ネガティブ
えず,-0.0106842705186935,0.0117080688120111,6.0,その他,ネガティブ
ましょ,-0.0108506161640402,0.0110464896406359,325.0,その他,ネガティブ
語句,-0.010962824201124,0.010962824201124,5.0,その他,ネガティブ
まま,-0.0112869798173816,0.013836923769466,20.0,その他,ネガティブ
長く,-0.0113409289462903,0.0113409289462903,6.0,時間・期限,ネガティブ
場合,-0.011350682946204,0.0131633030424785,15.0,その他,ネガティブ
方,-0.0115179572988166,0.021904981780228,481.0,その他,ネガティブ
最低,-0.0115782719898561,0.0135366285488998,6.0,不満・失望,ネガティブ
早め,-0.0116541077427322,0.0120143158180728,43.0,時間・期限,ネガティブ
おく,-0.0119163733762196,0.0124340981619348,147.0,その他,ネガティブ
回し,-0.0122356256084458,0.0122356256084458,5.0,その他,ネガティブ
しまい,-0.0124561970915237,0.0127597435763163,5.0,その他,ネガティブ
ノート,-0.0124801655656336,0.0145264061447813,132.0,その他ネガティブ,ネガティブ
たかった,-0.0127829748439143,0.0171870219379662,14.0,その他,ネガティブ
ろ,-0.0127992372947119,0.0127992372947119,5.0,その他,ネガティブ
さえ,-0.0137465703774068,0.0145305835721956,8.0,その他,ネガティブ
少なかった,-0.0139276986610639,0.0226078861087444,6.0,その他,ネガティブ
直し,-0.0141185044861534,0.0141185044861534,6.0,改善要求,ネガティブ
報告,-0.0148434130996368,0.0170357235282911,5.0,その他,ネガティブ
疲れ,-0.0152913369526662,0.0159942555769552,11.0,苦手・困難,ネガティブ
ばかり,-0.0153144309918381,0.0180134964644252,21.0,その他,ネガティブ
引き,-0.0155153674298032,0.0233053554132181,7.0,その他,ネガティブ
油,-0.0155925070153898,0.0155925070153898,5.0,苦手・困難,ネガティブ
不足,-0.0158701563670462,0.0165638966956891,16.0,苦手・困難,ネガティブ
期間,-0.015929299900099,0.0198609953300161,6.0,時間・期限,ネガティブ
穴,-0.0159914738066039,0.0206498155980212,11.0,その他,ネガティブ
もう,-0.017210919428809,0.0188384324206179,35.0,不満・失望,ネガティブ
ください,-0.0182890115133067,0.0187750568892419,365.0,改善要求,ネガティブ
程度,-0.0187102177407235,0.0204168985957239,41.0,不満・失望,ネガティブ
苦手,-0.0191480727119843,0.0303695498321942,98.0,苦手・困難,ネガティブ
真面目,-0.0193222970264094,0.0212169145029981,33.0,その他ネガティブ,ネガティブ
器具,-0.0210695100966454,0.0270135507568038,7.0,その他ネガティブ,ネガティブ
奥,-0.0219336044074225,0.0473549858279511,8.0,難しさ・複雑さ,ネガティブ
欲しい,-0.0247395915346662,0.027343129334147,33.0,不満・失望,ネガティブ
ほしい,-0.0262588800494283,0.0279244755561795,45.0,不満・失望,ネガティブ
直す,-0.0263705646285719,0.0272324665154883,6.0,改善要求,ネガティブ
難しかった,-0.0310508196574681,0.0351190759709496,88.0,難しさ・複雑さ,ネガティブ
まじ,-0.0314044149548863,0.0314044149548863,5.0,不満・失望,ネガティブ
大,-0.0345524403931702,0.0367507204131576,86.0,難しさ・複雑さ,ネガティブ
ほう,-0.0425202647649629,0.0439379899546956,98.0,その他,ネガティブ
ほし,-0.0443204480901974,0.0443204480901974,5.0,不満・失望,ネガティブ
